W000804,H.R.1861,04/03/2017,1
I000056,H.R.1861,04/03/2017,1
B001243,H.R.1861,04/03/2017,1
B001290,H.R.1861,04/03/2017,1
A000372,H.R.1861,04/03/2017,1
S001187,H.R.1861,04/03/2017,1
C001105,H.R.1861,04/03/2017,1
B001269,H.R.1861,04/03/2017,1
B001275,H.R.1861,04/03/2017,1
L000263,H.R.1861,04/03/2017,1
R000588,H.R.1861,04/03/2017,1
W000822,H.R.1861,04/03/2017,1
R000580,H.R.1861,04/03/2017,1
B001227,H.R.1861,04/03/2017,1
R000409,H.R.1861,04/03/2017,1
H001065,H.R.1861,04/03/2017,1
L000578,H.R.1861,04/03/2017,1
W000819,H.R.1861,04/03/2017,1
B001284,H.R.1861,04/03/2017,1
R000598,H.R.1861,04/03/2017,1
K000387,H.R.1861,04/03/2017,1
G000558,H.R.1861,04/03/2017,1
K000381,H.R.1861,04/03/2017,1
H001038,H.R.1861,04/03/2017,1
M000087,H.R.1861,04/03/2017,1
C001097,H.R.1861,04/03/2017,1
S000522,H.R.1861,04/03/2017,1
V000130,H.R.1861,04/03/2017,1
D000619,H.R.1861,04/03/2017,1
H001071,H.R.1861,04/03/2017,1
W000798,H.R.1861,04/03/2017,1
J000292,H.R.1861,04/03/2017,1
T000460,H.R.1861,04/04/2017,1
K000388,H.R.1861,04/08/2017,1
E000294,H.R.1861,04/20/2017,1
L000579,H.R.1861,04/20/2017,1
R000593,H.R.1861,04/20/2017,1
F000459,H.R.1861,04/20/2017,1
F000464,H.R.1861,04/28/2017,1
S001183,H.R.1861,04/28/2017,1
W000821,H.R.1861,05/01/2017,1
L000554,H.R.1861,05/03/2017,1
J000289,H.R.1861,05/11/2017,1
M001199,H.R.1861,05/11/2017,1
Q000023,H.R.1861,05/16/2017,1
R000601,H.R.1861,05/16/2017,1
L000559,H.R.1861,06/06/2017,1
J000032,H.R.1861,06/06/2017,1
C001106,H.R.1861,06/15/2017,1
S000250,H.R.1861,06/15/2017,1
W000806,H.R.1861,06/20/2017,1
P000594,H.R.1861,06/21/2017,1
N000189,H.R.1861,06/21/2017,1
D000625,H.R.1861,06/26/2017,1
S001199,H.R.1861,07/03/2017,1
L000491,H.R.1861,07/03/2017,1
C001077,H.R.1861,07/03/2017,1
A000375,H.R.1861,07/03/2017,1
B001297,H.R.1861,07/03/2017,1
R000592,H.R.1861,07/03/2017,1
S000364,H.R.1861,07/03/2017,1
M001156,H.R.1861,07/03/2017,1
R000578,H.R.1861,07/03/2017,1
R000585,H.R.1861,07/03/2017,1
P000601,H.R.1861,07/03/2017,1
L000560,H.R.1861,07/11/2017,1
K000009,H.R.1861,07/11/2017,1
C001101,H.R.1861,07/11/2017,1
E000288,H.R.1861,07/11/2017,1
S000510,H.R.1861,07/11/2017,1
B001285,H.R.1861,07/11/2017,1
N000015,H.R.1861,07/12/2017,1
M000312,H.R.1861,07/13/2017,1
D000614,H.R.1861,07/24/2017,1
F000461,H.R.1861,07/24/2017,1
R000583,H.R.1861,07/24/2017,1
S000244,H.R.1861,07/24/2017,1
P000605,H.R.1861,07/24/2017,1
U000031,H.R.1861,07/24/2017,1
W000815,H.R.1861,07/24/2017,1
D000604,H.R.1861,07/24/2017,1
M001151,H.R.1861,07/24/2017,1
W000791,H.R.1861,07/24/2017,1
G000578,H.R.1861,07/24/2017,1
L000562,H.R.1861,07/24/2017,1
L000569,H.R.1861,07/24/2017,1
B000755,H.R.1861,07/24/2017,1
C001068,H.R.1861,07/24/2017,1
T000470,H.R.1861,07/24/2017,1
G000576,H.R.1861,07/24/2017,1
S001154,H.R.1861,07/24/2017,1
C001063,H.R.1861,07/24/2017,1
S001195,H.R.1861,07/24/2017,1
B001282,H.R.1861,07/24/2017,1
P000611,H.R.1861,07/24/2017,1
V000081,H.R.1861,07/25/2017,1
J000290,H.R.1861,07/26/2017,1
C001090,H.R.1861,07/28/2017,1
D000624,H.R.1861,07/28/2017,1
H000874,H.R.1861,07/28/2017,1
N000127,H.R.1861,07/28/2017,1
C001080,H.R.1861,07/28/2017,1
D000399,H.R.1861,07/28/2017,1
J000288,H.R.1861,07/28/2017,1
P000613,H.R.1861,07/28/2017,1
C000537,H.R.1861,07/28/2017,1
E000179,H.R.1861,07/28/2017,1
K000380,H.R.1861,07/28/2017,1
P000523,H.R.1861,07/28/2017,1
C000714,H.R.1861,07/28/2017,1
E000293,H.R.1861,07/28/2017,1
L000551,H.R.1861,07/28/2017,1
S001156,H.R.1861,07/28/2017,1
C001069,H.R.1861,07/28/2017,1
F000454,H.R.1861,07/28/2017,1
L000287,H.R.1861,07/28/2017,1
T000193,H.R.1861,07/28/2017,1
C001038,H.R.1861,07/28/2017,1
G000551,H.R.1861,07/28/2017,1
L000397,H.R.1861,07/28/2017,1
W000799,H.R.1861,07/28/2017,1
D000191,H.R.1861,07/28/2017,1
G000535,H.R.1861,07/28/2017,1
M001137,H.R.1861,07/28/2017,1
B001296,H.R.1861,07/28/2017,1
D000617,H.R.1861,07/28/2017,1
H000324,H.R.1861,07/28/2017,1
M001160,H.R.1861,07/28/2017,1
R000515,H.R.1861,08/08/2017,1
G000377,H.R.1861,09/01/2017,1
C001107,H.R.1861,09/01/2017,1
P000599,H.R.1861,09/05/2017,1
M001181,H.R.1861,09/05/2017,1
D000600,H.R.1861,09/05/2017,1
M001158,H.R.1861,09/07/2017,1
N000147,H.R.1861,09/12/2017,1
E000296,H.R.1861,09/12/2017,1
L000573,H.R.1861,09/26/2017,1
N000184,H.R.1861,09/26/2017,1
W000816,H.R.1861,09/26/2017,1
R000597,H.R.1861,10/02/2017,1
B001305,H.R.1861,10/10/2017,1
C001053,H.R.1861,10/11/2017,1
A000370,H.R.1861,10/23/2017,1
H001073,H.R.1861,11/06/2017,1
D000620,H.R.1861,11/06/2017,1
T000478,H.R.1862,05/22/2017,1
E000179,H.R.1863,04/03/2017,1
C001068,H.R.1863,04/04/2017,1
R000580,H.R.1863,04/04/2017,1
C001078,H.R.1863,05/04/2017,1
M001187,H.R.1863,05/04/2017,1
K000210,H.R.1863,06/07/2017,1
H001056,H.R.1864,04/03/2017,1
J000032,H.R.1864,06/06/2017,1
C001072,H.R.1864,06/13/2017,1
R000582,H.R.1864,06/26/2017,1
E000296,H.R.1864,07/14/2017,1
M001137,H.R.1864,07/24/2017,1
R000586,H.R.1864,07/26/2017,1
H001047,H.R.1864,09/07/2017,1
L000397,H.R.1864,09/12/2017,1
M001196,H.R.1864,10/12/2017,1
R000487,H.R.1865,04/03/2017,1
R000591,H.R.1865,04/03/2017,1
K000378,H.R.1865,04/03/2017,1
B001281,H.R.1865,04/03/2017,1
J000290,H.R.1865,04/03/2017,1
S000522,H.R.1865,04/03/2017,1
C001067,H.R.1865,04/03/2017,1
P000592,H.R.1865,04/03/2017,1
M000087,H.R.1865,04/03/2017,1
S001199,H.R.1865,05/18/2017,1
L000567,H.R.1865,06/12/2017,1
S001185,H.R.1865,06/12/2017,1
S001187,H.R.1865,06/12/2017,1
W000814,H.R.1865,06/12/2017,1
F000459,H.R.1865,06/12/2017,1
R000580,H.R.1865,06/13/2017,1
R000603,H.R.1865,06/13/2017,1
M001160,H.R.1865,06/13/2017,1
S000364,H.R.1865,06/13/2017,1
R000608,H.R.1865,06/16/2017,1
H001053,H.R.1865,06/16/2017,1
E000296,H.R.1865,06/16/2017,1
G000580,H.R.1865,06/16/2017,1
V000130,H.R.1865,06/16/2017,1
T000463,H.R.1865,06/16/2017,1
K000386,H.R.1865,06/20/2017,1
K000385,H.R.1865,06/21/2017,1
W000808,H.R.1865,06/21/2017,1
L000585,H.R.1865,06/21/2017,1
C001077,H.R.1865,07/11/2017,1
L000569,H.R.1865,07/12/2017,1
B001293,H.R.1865,07/12/2017,1
S001196,H.R.1865,07/12/2017,1
C001111,H.R.1865,07/12/2017,1
C001112,H.R.1865,07/19/2017,1
C001105,H.R.1865,07/19/2017,1
D000619,H.R.1865,07/19/2017,1
R000583,H.R.1865,07/28/2017,1
W000819,H.R.1865,07/28/2017,1
W000820,H.R.1865,07/28/2017,1
H001050,H.R.1865,07/28/2017,1
C001049,H.R.1865,07/28/2017,1
T000478,H.R.1865,07/28/2017,1
R000435,H.R.1865,07/28/2017,1
D000626,H.R.1865,07/28/2017,1
G000546,H.R.1865,07/28/2017,1
W000798,H.R.1865,07/28/2017,1
G000563,H.R.1865,07/28/2017,1
B001303,H.R.1865,07/28/2017,1
K000380,H.R.1865,07/28/2017,1
H001067,H.R.1865,07/28/2017,1
R000593,H.R.1865,07/28/2017,1
F000450,H.R.1865,07/28/2017,1
S001195,H.R.1865,07/28/2017,1
H001052,H.R.1865,07/28/2017,1
H001056,H.R.1865,07/28/2017,1
L000581,H.R.1865,07/28/2017,1
B001304,H.R.1865,07/28/2017,1
H001078,H.R.1865,07/28/2017,1
K000388,H.R.1865,07/28/2017,1
B001273,H.R.1865,07/28/2017,1
Z000017,H.R.1865,07/28/2017,1
M001189,H.R.1865,07/28/2017,1
L000576,H.R.1865,07/28/2017,1
D000216,H.R.1865,07/28/2017,1
P000610,H.R.1865,07/28/2017,1
C001063,H.R.1865,07/28/2017,1
D000625,H.R.1865,07/28/2017,1
C001078,H.R.1865,07/28/2017,1
M001193,H.R.1865,07/28/2017,1
S000583,H.R.1865,07/28/2017,1
B001251,H.R.1865,07/28/2017,1
L000580,H.R.1865,07/28/2017,1
A000370,H.R.1865,07/28/2017,1
C001053,H.R.1865,07/28/2017,1
K000382,H.R.1865,07/28/2017,1
F000464,H.R.1865,07/28/2017,1
P000606,H.R.1865,07/28/2017,1
B001290,H.R.1865,07/28/2017,1
P000604,H.R.1865,07/28/2017,1
H000324,H.R.1865,07/28/2017,1
T000193,H.R.1865,07/28/2017,1
B001257,H.R.1865,07/28/2017,1
B000490,H.R.1865,07/28/2017,1
C001062,H.R.1865,07/28/2017,1
P000611,H.R.1865,07/28/2017,1
B001270,H.R.1865,07/28/2017,1
R000588,H.R.1865,07/28/2017,1
C001061,H.R.1865,07/28/2017,1
N000184,H.R.1865,07/28/2017,1
W000822,H.R.1865,07/28/2017,1
Y000066,H.R.1865,07/28/2017,1
V000129,H.R.1865,07/28/2017,1
J000126,H.R.1865,07/28/2017,1
L000584,H.R.1865,07/28/2017,1
B001295,H.R.1865,07/28/2017,1
B001284,H.R.1865,07/28/2017,1
P000609,H.R.1865,07/28/2017,1
R000598,H.R.1865,08/01/2017,1
W000813,H.R.1865,08/04/2017,1
M001137,H.R.1865,08/04/2017,1
R000585,H.R.1865,08/04/2017,1
O000171,H.R.1865,08/04/2017,1
J000295,H.R.1865,08/04/2017,1
B001227,H.R.1865,08/04/2017,1
S001192,H.R.1865,08/04/2017,1
F000448,H.R.1865,08/04/2017,1
M001157,H.R.1865,08/04/2017,1
S001191,H.R.1865,08/04/2017,1
F000466,H.R.1865,08/04/2017,1
R000515,H.R.1865,08/04/2017,1
J000299,H.R.1865,09/06/2017,1
P000599,H.R.1865,09/06/2017,1
J000297,H.R.1865,09/06/2017,1
G000581,H.R.1865,09/06/2017,1
D000096,H.R.1865,09/06/2017,1
M000312,H.R.1865,09/07/2017,1
G000410,H.R.1865,09/13/2017,1
S000248,H.R.1865,09/13/2017,1
L000287,H.R.1865,09/13/2017,1
E000297,H.R.1865,09/13/2017,1
K000375,H.R.1865,09/13/2017,1
M001166,H.R.1865,09/13/2017,1
N000127,H.R.1865,09/13/2017,1
T000468,H.R.1865,09/13/2017,1
M001185,H.R.1865,09/13/2017,1
K000362,H.R.1865,09/14/2017,1
D000616,H.R.1865,09/14/2017,1
L000578,H.R.1865,09/14/2017,1
C001107,H.R.1865,09/14/2017,1
L000564,H.R.1865,09/14/2017,1
A000055,H.R.1865,09/14/2017,1
O000168,H.R.1865,09/14/2017,1
H001059,H.R.1865,09/14/2017,1
P000588,H.R.1865,09/14/2017,1
B001243,H.R.1865,09/14/2017,1
S000250,H.R.1865,09/14/2017,1
F000449,H.R.1865,09/14/2017,1
W000795,H.R.1865,09/14/2017,1
K000376,H.R.1865,09/14/2017,1
N000147,H.R.1865,09/25/2017,1
F000372,H.R.1865,09/25/2017,1
C001068,H.R.1865,09/25/2017,1
P000594,H.R.1865,09/26/2017,1
R000578,H.R.1865,09/27/2017,1
R000582,H.R.1865,09/27/2017,1
B000755,H.R.1865,09/27/2017,1
F000461,H.R.1865,09/27/2017,1
S001154,H.R.1865,09/27/2017,1
H001074,H.R.1865,10/03/2017,1
B001289,H.R.1865,10/03/2017,1
S001189,H.R.1865,10/03/2017,1
L000586,H.R.1865,10/03/2017,1
R000602,H.R.1865,10/11/2017,1
M001190,H.R.1865,10/11/2017,1
G000558,H.R.1865,10/11/2017,1
T000462,H.R.1865,10/11/2017,1
G000552,H.R.1865,10/11/2017,1
R000597,H.R.1865,10/11/2017,1
W000816,H.R.1865,10/12/2017,1
B001269,H.R.1865,10/12/2017,1
S000244,H.R.1865,10/12/2017,1
M001198,H.R.1865,10/23/2017,1
B001248,H.R.1865,10/23/2017,1
K000387,H.R.1865,10/23/2017,1
K000392,H.R.1865,10/24/2017,1
V000081,H.R.1865,10/25/2017,1
C001037,H.R.1865,10/25/2017,1
C001048,H.R.1865,10/25/2017,1
L000491,H.R.1865,10/25/2017,1
P000593,H.R.1865,11/06/2017,1
W000797,H.R.1865,11/13/2017,1
D000482,H.R.1868,04/04/2017,1
P000034,H.R.1868,04/04/2017,1
C001037,H.R.1868,04/12/2017,1
K000382,H.R.1868,04/12/2017,1
R000435,H.R.1868,04/20/2017,1
P000597,H.R.1868,05/16/2017,1
W000822,H.R.1868,05/16/2017,1
E000288,H.R.1868,06/27/2017,1
N000147,H.R.1868,07/14/2017,1
S001145,H.R.1868,07/24/2017,1
T000472,H.R.1868,07/25/2017,1
V000108,H.R.1868,07/27/2017,1
W000822,H.R.1869,04/04/2017,1
M000087,H.R.1869,04/04/2017,1
D000624,H.R.1869,04/04/2017,1
S001145,H.R.1869,04/04/2017,1
S000510,H.R.1869,04/04/2017,1
M001196,H.R.1869,04/04/2017,1
T000469,H.R.1869,04/04/2017,1
S001201,H.R.1869,04/04/2017,1
L000582,H.R.1869,04/04/2017,1
R000577,H.R.1869,04/04/2017,1
C001078,H.R.1869,04/04/2017,1
V000131,H.R.1869,04/04/2017,1
B001287,H.R.1869,04/04/2017,1
L000586,H.R.1869,04/04/2017,1
B001303,H.R.1869,04/04/2017,1
E000215,H.R.1869,04/04/2017,1
J000126,H.R.1869,04/04/2017,1
C001090,H.R.1869,04/04/2017,1
S001185,H.R.1869,04/04/2017,1
K000382,H.R.1869,04/04/2017,1
C001110,H.R.1869,04/04/2017,1
S001165,H.R.1869,04/04/2017,1
C001091,H.R.1869,04/04/2017,1
R000576,H.R.1869,04/04/2017,1
B001296,H.R.1869,04/04/2017,1
P000604,H.R.1869,04/04/2017,1
E000179,H.R.1869,04/04/2017,1
T000465,H.R.1869,04/04/2017,1
B000574,H.R.1869,04/04/2017,1
D000627,H.R.1869,04/04/2017,1
L000579,H.R.1869,04/04/2017,1
K000188,H.R.1869,04/04/2017,1
M001200,H.R.1869,04/04/2017,1
G000559,H.R.1869,04/04/2017,1
C000754,H.R.1869,04/04/2017,1
N000002,H.R.1869,04/04/2017,1
S001180,H.R.1869,04/04/2017,1
M000312,H.R.1869,04/04/2017,1
B000490,H.R.1869,04/04/2017,1
P000034,H.R.1869,04/04/2017,1
K000391,H.R.1869,04/04/2017,1
S001168,H.R.1869,04/04/2017,1
C000984,H.R.1869,04/04/2017,1
C001049,H.R.1869,04/04/2017,1
L000557,H.R.1869,04/04/2017,1
Q000023,H.R.1869,04/04/2017,1
L000563,H.R.1869,04/04/2017,1
B001245,H.R.1869,04/04/2017,1
T000193,H.R.1869,04/04/2017,1
V000081,H.R.1869,04/04/2017,1
R000602,H.R.1869,04/04/2017,1
W000797,H.R.1869,04/04/2017,1
D000191,H.R.1869,04/04/2017,1
D000617,H.R.1869,04/04/2017,1
L000562,H.R.1869,04/04/2017,1
C001101,H.R.1869,04/04/2017,1
W000808,H.R.1869,04/04/2017,1
T000472,H.R.1869,04/04/2017,1
S001193,H.R.1869,04/04/2017,1
C001061,H.R.1869,04/04/2017,1
K000379,H.R.1869,04/04/2017,1
S001156,H.R.1869,04/04/2017,1
J000298,H.R.1869,04/04/2017,1
E000297,H.R.1869,04/04/2017,1
H001068,H.R.1869,04/04/2017,1
B001300,H.R.1869,04/04/2017,1
H000874,H.R.1869,04/04/2017,1
P000523,H.R.1869,04/04/2017,1
C001080,H.R.1869,04/04/2017,1
S000185,H.R.1869,04/04/2017,1
K000385,H.R.1869,04/04/2017,1
L000287,H.R.1869,04/04/2017,1
P000197,H.R.1869,04/04/2017,1
C001059,H.R.1869,04/04/2017,1
S000480,H.R.1869,04/04/2017,1
H000324,H.R.1869,04/04/2017,1
N000179,H.R.1869,04/04/2017,1
R000608,H.R.1869,04/04/2017,1
B001278,H.R.1869,04/04/2017,1
K000389,H.R.1869,04/04/2017,1
C001037,H.R.1869,04/04/2017,1
S001157,H.R.1869,04/04/2017,1
G000551,H.R.1869,04/04/2017,1
D000623,H.R.1869,04/04/2017,1
P000608,H.R.1869,04/04/2017,1
C001068,H.R.1869,04/04/2017,1
J000294,H.R.1869,04/04/2017,1
G000583,H.R.1869,04/04/2017,1
L000263,H.R.1869,04/04/2017,1
M001163,H.R.1869,04/04/2017,1
M001185,H.R.1869,04/04/2017,1
M001202,H.R.1869,04/04/2017,1
N000127,H.R.1869,04/04/2017,1
K000375,H.R.1869,04/04/2017,1
V000108,H.R.1869,04/04/2017,1
R000588,H.R.1869,04/04/2017,1
S001150,H.R.1869,04/04/2017,1
C000537,H.R.1869,04/04/2017,1
P000258,H.R.1869,04/04/2017,1
O000171,H.R.1869,04/04/2017,1
S001175,H.R.1869,04/04/2017,1
A000370,H.R.1869,04/04/2017,1
T000474,H.R.1869,04/04/2017,1
R000606,H.R.1869,04/04/2017,1
K000390,H.R.1869,04/04/2017,1
B001285,H.R.1869,04/04/2017,1
S000248,H.R.1869,04/04/2017,1
D000482,H.R.1869,04/04/2017,1
E000296,H.R.1869,04/04/2017,1
B001286,H.R.1869,04/04/2017,1
C001072,H.R.1869,04/04/2017,1
H001047,H.R.1869,04/04/2017,1
L000580,H.R.1869,04/04/2017,1
D000598,H.R.1869,04/04/2017,1
P000096,H.R.1869,04/04/2017,1
C001069,H.R.1869,04/04/2017,1
T000468,H.R.1869,04/04/2017,1
M001188,H.R.1869,04/04/2017,1
L000560,H.R.1869,04/04/2017,1
J000288,H.R.1869,04/04/2017,1
H001050,H.R.1869,04/04/2017,1
E000293,H.R.1869,04/04/2017,1
C001063,H.R.1869,04/04/2017,1
W000187,H.R.1869,04/04/2017,1
C001067,H.R.1869,04/04/2017,1
L000559,H.R.1869,04/04/2017,1
S001170,H.R.1869,04/04/2017,1
T000460,H.R.1869,04/04/2017,1
N000188,H.R.1869,04/04/2017,1
M001137,H.R.1869,04/04/2017,1
L000581,H.R.1869,04/04/2017,1
S001177,H.R.1869,04/04/2017,1
H001064,H.R.1869,04/04/2017,1
C000714,H.R.1869,04/04/2017,1
K000380,H.R.1869,04/04/2017,1
P000593,H.R.1869,04/04/2017,1
B001251,H.R.1869,04/04/2017,1
G000410,H.R.1869,04/04/2017,1
L000551,H.R.1869,04/04/2017,1
K000009,H.R.1869,04/04/2017,1
W000800,H.R.1869,04/04/2017,1
S001191,H.R.1869,04/04/2017,1
D000610,H.R.1869,04/04/2017,1
L000480,H.R.1869,04/04/2017,1
S000344,H.R.1869,04/04/2017,1
N000015,H.R.1869,04/04/2017,1
S001200,H.R.1869,04/04/2017,1
P000613,H.R.1869,04/04/2017,1
S000522,H.R.1869,04/04/2017,1
M001143,H.R.1869,04/04/2017,1
F000462,H.R.1869,04/04/2017,1
M001160,H.R.1869,04/04/2017,1
P000607,H.R.1869,04/04/2017,1
C001097,H.R.1869,04/04/2017,1
D000096,H.R.1869,04/04/2017,1
C001066,H.R.1869,04/04/2017,1
F000455,H.R.1869,04/04/2017,1
M001166,H.R.1869,04/04/2017,1
G000574,H.R.1869,04/04/2017,1
D000197,H.R.1869,04/04/2017,1
V000130,H.R.1869,04/04/2017,1
B001281,H.R.1869,04/04/2017,1
S001190,H.R.1869,04/04/2017,1
C001111,H.R.1869,04/04/2017,1
V000132,H.R.1869,04/04/2017,1
L000570,H.R.1869,04/04/2017,1
C001038,H.R.1869,04/04/2017,1
B001270,H.R.1869,04/04/2017,1
G000553,H.R.1869,04/04/2017,1
R000515,H.R.1869,04/04/2017,1
L000397,H.R.1869,04/04/2017,1
G000581,H.R.1869,04/04/2017,1
P000610,H.R.1869,04/04/2017,1
N000147,H.R.1869,04/04/2017,1
C001084,H.R.1869,04/04/2017,1
J000032,H.R.1869,04/04/2017,1
H001038,H.R.1869,04/04/2017,1
C001112,H.R.1869,04/04/2017,1
B001292,H.R.1869,04/04/2017,1
F000454,H.R.1869,04/04/2017,1
E000288,H.R.1869,04/04/2017,1
Y000062,H.R.1869,04/04/2017,1
A000371,H.R.1869,04/04/2017,1
R000486,H.R.1869,04/04/2017,1
W000799,H.R.1869,04/04/2017,1
B001227,H.R.1869,04/04/2017,1
K000381,H.R.1869,04/04/2017,1
D000620,H.R.1869,04/04/2017,1
G000535,H.R.1869,04/04/2017,1
P000597,H.R.1869,04/04/2017,1
D000399,H.R.1869,04/04/2017,1
G000571,H.R.1869,04/04/2017,1
O000170,H.R.1869,04/04/2017,1
L000565,H.R.1869,04/04/2017,1
B001304,H.R.1869,04/04/2017,1
P000598,H.R.1869,04/04/2017,1
R000599,H.R.1869,04/04/2017,1
G000585,H.R.1869,07/27/2017,1
L000397,H.R.187,03/02/2017,1
M001137,H.R.187,03/02/2017,1
B001270,H.R.187,06/28/2017,1
C001067,H.R.187,07/11/2017,1
W000808,H.R.187,08/15/2017,1
B001251,H.R.1870,04/04/2017,1
C001049,H.R.1870,04/04/2017,1
E000215,H.R.1870,04/04/2017,1
J000032,H.R.1870,04/04/2017,1
L000582,H.R.1870,04/04/2017,1
M001188,H.R.1870,04/04/2017,1
P000597,H.R.1870,04/04/2017,1
S001145,H.R.1870,04/04/2017,1
S001175,H.R.1870,04/04/2017,1
P000034,H.R.1870,04/04/2017,1
B001300,H.R.1870,04/04/2017,1
S001150,H.R.1870,04/04/2017,1
B001304,H.R.1870,04/04/2017,1
C001037,H.R.1870,04/04/2017,1
C001061,H.R.1870,04/04/2017,1
F000454,H.R.1870,04/04/2017,1
J000126,H.R.1870,04/04/2017,1
L000397,H.R.1870,04/04/2017,1
M001160,H.R.1870,04/04/2017,1
P000607,H.R.1870,04/04/2017,1
S001157,H.R.1870,04/04/2017,1
T000472,H.R.1870,04/04/2017,1
E000296,H.R.1870,04/04/2017,1
P000598,H.R.1870,04/04/2017,1
A000370,H.R.1870,04/04/2017,1
C001072,H.R.1870,04/04/2017,1
C000714,H.R.1870,04/04/2017,1
F000455,H.R.1870,04/04/2017,1
J000288,H.R.1870,04/04/2017,1
L000579,H.R.1870,04/04/2017,1
N000002,H.R.1870,04/04/2017,1
Q000023,H.R.1870,04/04/2017,1
S000185,H.R.1870,04/04/2017,1
T000469,H.R.1870,04/04/2017,1
J000298,H.R.1870,04/04/2017,1
E000179,H.R.1870,04/04/2017,1
B001270,H.R.1870,04/04/2017,1
C001066,H.R.1870,04/04/2017,1
C000984,H.R.1870,04/04/2017,1
G000574,H.R.1870,04/04/2017,1
K000009,H.R.1870,04/04/2017,1
L000580,H.R.1870,04/04/2017,1
N000188,H.R.1870,04/04/2017,1
R000588,H.R.1870,04/04/2017,1
S000248,H.R.1870,04/04/2017,1
V000131,H.R.1870,04/04/2017,1
C000537,H.R.1870,04/04/2017,1
W000808,H.R.1870,04/04/2017,1
B001281,H.R.1870,04/04/2017,1
C001080,H.R.1870,04/04/2017,1
D000096,H.R.1870,04/04/2017,1
G000553,H.R.1870,04/04/2017,1
K000385,H.R.1870,04/04/2017,1
M001143,H.R.1870,04/04/2017,1
N000147,H.R.1870,04/04/2017,1
R000486,H.R.1870,04/04/2017,1
S001185,H.R.1870,04/04/2017,1
V000081,H.R.1870,04/04/2017,1
E000297,H.R.1870,04/04/2017,1
L000551,H.R.1870,04/04/2017,1
B001292,H.R.1870,04/04/2017,1
C001084,H.R.1870,04/04/2017,1
D000216,H.R.1870,04/04/2017,1
G000551,H.R.1870,04/04/2017,1
K000380,H.R.1870,04/04/2017,1
M000312,H.R.1870,04/04/2017,1
O000170,H.R.1870,04/04/2017,1
R000515,H.R.1870,04/04/2017,1
S001165,H.R.1870,04/04/2017,1
W000187,H.R.1870,04/04/2017,1
R000606,H.R.1870,04/04/2017,1
J000294,H.R.1870,04/04/2017,1
B000574,H.R.1870,04/04/2017,1
C001101,H.R.1870,04/04/2017,1
D000624,H.R.1870,04/04/2017,1
G000535,H.R.1870,04/04/2017,1
L000559,H.R.1870,04/04/2017,1
M001166,H.R.1870,04/04/2017,1
P000096,H.R.1870,04/04/2017,1
R000577,H.R.1870,04/04/2017,1
S000480,H.R.1870,04/04/2017,1
W000822,H.R.1870,04/04/2017,1
S001200,H.R.1870,04/04/2017,1
T000193,H.R.1870,04/04/2017,1
B001227,H.R.1870,04/04/2017,1
C001067,H.R.1870,04/04/2017,1
E000288,H.R.1870,04/04/2017,1
H000324,H.R.1870,04/04/2017,1
L000287,H.R.1870,04/04/2017,1
M001137,H.R.1870,04/04/2017,1
P000604,H.R.1870,04/04/2017,1
S001156,H.R.1870,04/04/2017,1
S000510,H.R.1870,04/04/2017,1
Y000062,H.R.1870,04/04/2017,1
K000389,H.R.1870,04/04/2017,1
L000581,H.R.1870,04/04/2017,1
D000623,H.R.1870,04/05/2017,1
T000478,H.R.1871,04/04/2017,1
S001196,H.R.1871,04/04/2017,1
Z000017,H.R.1871,04/04/2017,1
C001092,H.R.1871,04/04/2017,1
R000585,H.R.1871,04/04/2017,1
M001143,H.R.1872,04/04/2017,1
S000248,H.R.1872,04/04/2017,1
E000288,H.R.1872,04/04/2017,1
W000800,H.R.1872,04/04/2017,1
C001101,H.R.1872,04/04/2017,1
C001078,H.R.1872,04/04/2017,1
H001059,H.R.1872,04/04/2017,1
D000191,H.R.1872,04/04/2017,1
P000598,H.R.1872,04/04/2017,1
D000216,H.R.1872,04/04/2017,1
K000375,H.R.1872,04/04/2017,1
R000409,H.R.1872,04/04/2017,1
N000015,H.R.1872,04/04/2017,1
P000607,H.R.1872,04/04/2017,1
C001037,H.R.1872,04/04/2017,1
S001192,H.R.1872,04/04/2017,1
K000379,H.R.1872,04/04/2017,1
S000244,H.R.1872,04/12/2017,1
S000480,H.R.1872,05/01/2017,1
S000510,H.R.1872,05/01/2017,1
M001196,H.R.1872,05/01/2017,1
R000435,H.R.1872,05/01/2017,1
L000551,H.R.1872,05/01/2017,1
R000577,H.R.1872,06/07/2017,1
C001084,H.R.1872,06/07/2017,1
D000623,H.R.1872,06/07/2017,1
L000579,H.R.1872,06/07/2017,1
L000562,H.R.1872,06/07/2017,1
M001163,H.R.1872,06/07/2017,1
B001281,H.R.1872,06/07/2017,1
D000399,H.R.1872,06/07/2017,1
B000574,H.R.1872,07/13/2017,1
N000127,H.R.1872,07/13/2017,1
W000187,H.R.1872,07/13/2017,1
J000298,H.R.1872,07/13/2017,1
S001145,H.R.1872,07/13/2017,1
L000397,H.R.1872,07/13/2017,1
S000344,H.R.1872,07/13/2017,1
F000448,H.R.1872,10/03/2017,1
N000147,H.R.1872,10/03/2017,1
S000522,H.R.1872,10/03/2017,1
L000480,H.R.1872,10/03/2017,1
H001047,H.R.1872,12/01/2017,1
C000266,H.R.1872,12/01/2017,1
W000821,H.R.1873,04/04/2017,1
O000171,H.R.1873,04/04/2017,1
S001180,H.R.1873,04/04/2017,1
